route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
"106",1612_PO,1612_10334,"Łagiewniki",,1,106-02,1044095,0,0
"106",1613_PO,1613_21628,"Łagiewniki",,1,106-02,1045771,0,0
"106",1612_PO,1612_10338,"Skotniki Szkoła",,0,106-02,1044094,0,0
"106",1613_PO,1613_21630,"Skotniki Szkoła",,0,106-02,1045772,0,0
"106",1612_PO,1612_10344,"Łagiewniki",,1,106-02,1044095,0,0
"106",1613_PO,1613_21633,"Łagiewniki",,1,106-02,1045771,0,0
"106",1612_PO,1612_10347,"Skotniki Szkoła",,0,106-02,1044094,0,0
"106",1613_PO,1613_21636,"Skotniki Szkoła",,0,106-02,1045772,0,0
"106",1612_PO,1612_10350,"Łagiewniki",,1,106-02,1044095,0,0
"106",1613_PO,1613_21639,"Łagiewniki",,1,106-02,1045771,0,0
"106",1612_PO,1612_10356,"Skotniki Szkoła",,0,106-02,1044094,0,0
"106",1613_PO,1613_21642,"Skotniki Szkoła",,0,106-02,1045772,0,0
"106",1612_PO,1612_10359,"Łagiewniki",,1,106-02,1044095,0,0
"106",1613_PO,1613_21645,"Łagiewniki",,1,106-02,1045771,0,0
"106",1612_PO,1612_10364,"Skotniki Szkoła",,0,106-02,1044094,0,0
"106",1613_PO,1613_21647,"Skotniki Szkoła",,0,106-02,1045772,0,0
"106",1612_PO,1612_10369,"Łagiewniki",,1,106-02,1044095,0,0
"106",1613_PO,1613_21650,"Łagiewniki",,1,106-02,1045771,0,0
"106",1612_PO,1612_10372,"Skotniki Szkoła",,0,106-02,1044094,0,0
"106",1613_PO,1613_21653,"Skotniki Szkoła",,0,106-02,1045772,0,0
"106",1612_PO,1612_10377,"Łagiewniki",,1,106-02,1044095,0,0
"106",1613_PO,1613_21656,"Łagiewniki",,1,106-02,1045771,0,0
"106",1612_PO,1612_10381,"Skotniki Szkoła",,0,106-02,1044094,0,0
"106",1613_PO,1613_21660,"Skotniki Szkoła",,0,106-02,1045772,0,0
"106",1612_PO,1612_10385,"Łagiewniki",,1,106-02,1044095,0,0
"106",1613_PO,1613_21663,"Łagiewniki",,1,106-02,1045771,0,0
"106",1612_PO,1612_10389,"Skotniki Szkoła",,0,106-02,1044094,0,0
"106",1613_PO,1613_21665,"Skotniki Szkoła",,0,106-02,1045772,0,0
"106",1612_PO,1612_10393,"Łagiewniki",,1,106-02,1044095,0,0
"106",1613_PO,1613_21668,"Łagiewniki",,1,106-02,1045771,0,0
"106",1612_PO,1612_10395,"Skotniki Szkoła",,0,106-02,1044094,0,0
"106",1613_PO,1613_21672,"Skotniki Szkoła",,0,106-02,1045772,0,0
"106",1612_PO,1612_10399,"Łagiewniki",,1,106-02,1044095,0,0
"106",1613_PO,1613_21676,"Łagiewniki",,1,106-02,1045771,0,0
"108",1612_PO,1612_10834,"Park Tetmajera",,0,108-01,1044114,0,0
"108",1613_PO,1613_18087,"Park Tetmajera",,0,108-01,1045791,0,0
"108",1612_PO,1612_10840,"Bronowice Małe",,1,108-01,1044113,0,0
"108",1613_PO,1613_18091,"Bronowice Małe",,1,108-01,1045790,0,0
"108",1612_PO,1612_10843,"Park Tetmajera",,0,108-01,1044114,0,0
"108",1613_PO,1613_18094,"Park Tetmajera",,0,108-01,1045791,0,0
"108",1612_PO,1612_10847,"Bronowice Małe",,1,108-01,1044113,0,0
"108",1613_PO,1613_18098,"Bronowice Małe",,1,108-01,1045790,0,0
"108",1612_PO,1612_10852,"Park Tetmajera",,0,108-01,1044114,0,0
"108",1613_PO,1613_18101,"Park Tetmajera",,0,108-01,1045791,0,0
"108",1612_PO,1612_10855,"Bronowice Małe",,1,108-01,1044113,0,0
"108",1613_PO,1613_18103,"Bronowice Małe",,1,108-01,1045790,0,0
"108",1612_PO,1612_10858,"Park Tetmajera",,0,108-01,1044114,0,0
"108",1613_PO,1613_18107,"Park Tetmajera",,0,108-01,1045791,0,0
"108",1612_PO,1612_10864,"Bronowice Małe",,1,108-01,1044113,0,0
"108",1613_PO,1613_18109,"Bronowice Małe",,1,108-01,1045790,0,0
"108",1612_PO,1612_10866,"Park Tetmajera",,0,108-01,1044114,0,0
"108",1613_PO,1613_18112,"Park Tetmajera",,0,108-01,1045791,0,0
"108",1612_PO,1612_10870,"Bronowice Małe",,1,108-01,1044113,0,0
"108",1613_PO,1613_18116,"Bronowice Małe",,1,108-01,1045790,0,0
"108",1612_PO,1612_10875,"Park Tetmajera",,0,108-01,1044114,0,0
"108",1613_PO,1613_18119,"Park Tetmajera",,0,108-01,1045791,0,0
"108",1612_PO,1612_10879,"Bronowice Małe",,1,108-01,1044113,0,0
"108",1613_PO,1613_18122,"Bronowice Małe",,1,108-01,1045790,0,0
"108",1612_PO,1612_10884,"Park Tetmajera",,0,108-01,1044114,0,0
"108",1613_PO,1613_18125,"Park Tetmajera",,0,108-01,1045791,0,0
"108",1612_PO,1612_10886,"Bronowice Małe",,1,108-01,1044113,0,0
"108",1613_PO,1613_18128,"Bronowice Małe",,1,108-01,1045790,0,0
"108",1612_PO,1612_10891,"Park Tetmajera",,0,108-01,1044114,0,0
"108",1613_PO,1613_18130,"Park Tetmajera",,0,108-01,1045791,0,0
"108",1612_PO,1612_10896,"Bronowice Małe",,1,108-01,1044113,0,0
"108",1613_PO,1613_18133,"Bronowice Małe",,1,108-01,1045790,0,0
"108",1612_PO,1612_10900,"Park Tetmajera",,0,108-01,1044114,0,0
"108",1613_PO,1613_18136,"Park Tetmajera",,0,108-01,1045791,0,0
"108",1612_PO,1612_10901,"Bronowice Małe",,1,108-01,1044113,0,0
"108",1613_PO,1613_18139,"Bronowice Małe",,1,108-01,1045790,0,0
"108",1612_PO,1612_10905,"Park Tetmajera",,0,108-01,1044114,0,0
"108",1613_PO,1613_18142,"Park Tetmajera",,0,108-01,1045791,0,0
"108",1612_PO,1612_10909,"Bronowice Małe",,1,108-01,1044113,0,0
"108",1613_PO,1613_18145,"Bronowice Małe",,1,108-01,1045790,0,0
"108",1612_PO,1612_10914,"Park Tetmajera",,0,108-01,1044114,0,0
"108",1613_PO,1613_18148,"Park Tetmajera",,0,108-01,1045791,0,0
"108",1612_PO,1612_10918,"Bronowice Małe",,1,108-01,1044113,0,0
"108",1613_PO,1613_18151,"Bronowice Małe",,1,108-01,1045790,0,0
"108",1612_PO,1612_10923,"Park Tetmajera",,0,108-01,1044114,0,0
"108",1613_PO,1613_18154,"Park Tetmajera",,0,108-01,1045791,0,0
"108",1612_PO,1612_10927,"Bronowice Małe",,1,108-01,1044113,0,0
"108",1613_PO,1613_18157,"Bronowice Małe",,1,108-01,1045790,0,0
"108",1612_PO,1612_10929,"Park Tetmajera",,0,108-01,1044114,0,0
"108",1613_PO,1613_18160,"Park Tetmajera",,0,108-01,1045791,0,0
"108",1612_PO,1612_10935,"Bronowice Małe",,1,108-01,1044113,0,0
"108",1613_PO,1613_18163,"Bronowice Małe",,1,108-01,1045790,0,0
"108",1612_PO,1612_10940,"Park Tetmajera",,0,108-01,1044114,0,0
"108",1613_PO,1613_18166,"Park Tetmajera",,0,108-01,1045791,0,0
"108",1612_PO,1612_10943,"Bronowice Małe",,1,108-01,1044113,0,0
"108",1613_PO,1613_18169,"Bronowice Małe",,1,108-01,1045790,0,0
"108",1612_PO,1612_10948,"Park Tetmajera",,0,108-01,1044114,0,0
"108",1613_PO,1613_18172,"Park Tetmajera",,0,108-01,1045791,0,0
"108",1612_PO,1612_10949,"Bronowice Małe",,1,108-01,1044113,0,0
"108",1613_PO,1613_18175,"Bronowice Małe",,1,108-01,1045790,0,0
"108",1612_PO,1612_10953,"Park Tetmajera",,0,108-01,1044114,0,0
"108",1613_PO,1613_18178,"Park Tetmajera",,0,108-01,1045791,0,0
"108",1612_PO,1612_10957,"Bronowice Małe",,1,108-01,1044113,0,0
"108",1613_PO,1613_18181,"Bronowice Małe",,1,108-01,1045790,0,0
"108",1612_PO,1612_10961,"Park Tetmajera",,0,108-01,1044114,0,0
"108",1613_PO,1613_18184,"Park Tetmajera",,0,108-01,1045791,0,0
"108",1612_PO,1612_10966,"Bronowice Małe",,1,108-01,1044113,0,0
"108",1613_PO,1613_18187,"Bronowice Małe",,1,108-01,1045790,0,0
"108",1612_PO,1612_10970,"Park Tetmajera",,0,108-01,1044114,0,0
"108",1613_PO,1613_18190,"Park Tetmajera",,0,108-01,1045791,0,0
"108",1612_PO,1612_10975,"Bronowice Małe",,1,108-01,1044113,0,0
"108",1613_PO,1613_18193,"Bronowice Małe",,1,108-01,1045790,0,0
"108",1612_PO,1612_10978,"Park Tetmajera",,0,108-01,1044114,0,0
"108",1613_PO,1613_18196,"Park Tetmajera",,0,108-01,1045791,0,0
"108",1612_PO,1612_10982,"Bronowice Małe",,1,108-01,1044113,0,0
"108",1613_PO,1613_18199,"Bronowice Małe",,1,108-01,1045790,0,0
"108",1612_PO,1612_10985,"Park Tetmajera",,0,108-01,1044114,0,0
"108",1613_PO,1613_18202,"Park Tetmajera",,0,108-01,1045791,0,0
"108",1612_PO,1612_10991,"Bronowice Małe",,1,108-01,1044113,0,0
"108",1613_PO,1613_18205,"Bronowice Małe",,1,108-01,1045790,0,0
"108",1612_PO,1612_10994,"Park Tetmajera",,0,108-01,1044114,0,0
"108",1613_PO,1613_18208,"Park Tetmajera",,0,108-01,1045791,0,0
"108",1612_PO,1612_10997,"Bronowice Małe",,1,108-01,1044113,0,0
"108",1613_PO,1613_18211,"Bronowice Małe",,1,108-01,1045790,0,0
"108",1612_PO,1612_11002,"Park Tetmajera",,0,108-01,1044114,0,0
"108",1613_PO,1613_18214,"Park Tetmajera",,0,108-01,1045791,0,0
"108",1612_PO,1612_11006,"Bronowice Małe",,1,108-01,1044113,0,0
"108",1613_PO,1613_18217,"Bronowice Małe",,1,108-01,1045790,0,0
"108",1612_PO,1612_11011,"Park Tetmajera",,0,108-01,1044114,0,0
"108",1613_PO,1613_18220,"Park Tetmajera",,0,108-01,1045791,0,0
"108",1612_PO,1612_11014,"Bronowice Małe",,1,108-01,1044113,0,0
"108",1613_PO,1613_18223,"Bronowice Małe",,1,108-01,1045790,0,0
"108",1612_PO,1612_11020,"Park Tetmajera",,0,108-01,1044114,0,0
"108",1613_PO,1613_18226,"Park Tetmajera",,0,108-01,1045791,0,0
"108",1612_PO,1612_11021,"Bronowice Małe",,1,108-01,1044113,0,0
"108",1613_PO,1613_18229,"Bronowice Małe",,1,108-01,1045790,0,0
"108",1612_PO,1612_11025,"Park Tetmajera",,0,108-01,1044114,0,0
"108",1613_PO,1613_18232,"Park Tetmajera",,0,108-01,1045791,0,0
"108",1612_PO,1612_11029,"Bronowice Małe",,1,108-01,1044113,0,0
"108",1613_PO,1613_18235,"Bronowice Małe",,1,108-01,1045790,0,0
"108",1612_PO,1612_11033,"Park Tetmajera",,0,108-01,1044114,0,0
"108",1613_PO,1613_18238,"Park Tetmajera",,0,108-01,1045791,0,0
"108",1612_PO,1612_11037,"Bronowice Małe",,1,108-01,1044113,0,0
"108",1613_PO,1613_18241,"Bronowice Małe",,1,108-01,1045790,0,0
"108",1612_PO,1612_11041,"Park Tetmajera",,0,108-01,1044114,0,0
"108",1613_PO,1613_18244,"Park Tetmajera",,0,108-01,1045791,0,0
"108",1612_PO,1612_11048,"Bronowice Małe",,1,108-01,1044113,0,0
"108",1613_PO,1613_18246,"Bronowice Małe",,1,108-01,1045790,0,0
"108",1612_PO,1612_11049,"Park Tetmajera",,0,108-01,1044114,0,0
"108",1613_PO,1613_18248,"Park Tetmajera",,0,108-01,1045791,0,0
"108",1612_PO,1612_11055,"Bronowice Małe",,1,108-01,1044113,0,0
"108",1613_PO,1613_18251,"Bronowice Małe",,1,108-01,1045790,0,0
"108",1612_PO,1612_11059,"Park Tetmajera",,0,108-01,1044114,0,0
"108",1613_PO,1613_18254,"Park Tetmajera",,0,108-01,1045791,0,0
"108",1612_PO,1612_11060,"Bronowice Małe",,1,108-01,1044113,0,0
"108",1613_PO,1613_18257,"Bronowice Małe",,1,108-01,1045790,0,0
"108",1612_PO,1612_11066,"Park Tetmajera",,0,108-01,1044114,0,0
"108",1613_PO,1613_18260,"Park Tetmajera",,0,108-01,1045791,0,0
"108",1612_PO,1612_11070,"Bronowice Małe",,1,108-01,1044113,0,0
"108",1613_PO,1613_18263,"Bronowice Małe",,1,108-01,1045790,0,0
"108",1612_PO,1612_11074,"Park Tetmajera",,0,108-01,1044114,0,0
"108",1613_PO,1613_18266,"Park Tetmajera",,0,108-01,1045791,0,0
"108",1612_PO,1612_11078,"Bronowice Małe",,1,108-01,1044113,0,0
"108",1613_PO,1613_18269,"Bronowice Małe",,1,108-01,1045790,0,0
"109",1612_PO,1612_11090,"Bielany",,0,109-01,1044588,0,0
"109",1613_PO,1613_18280,"Bielany",,0,109-01,1046272,0,0
"109",1612_PO,1612_11094,"Cracovia Stadion",,1,109-01,1044587,0,0
"109",1613_PO,1613_18283,"Cracovia Stadion",,1,109-01,1046273,0,0
"109",1612_PO,1612_11098,"Bielany",,0,109-01,1044588,0,0
"109",1613_PO,1613_18286,"Bielany",,0,109-01,1046272,0,0
"109",1612_PO,1612_11102,"Cracovia Stadion",,1,109-01,1044587,0,0
"109",1613_PO,1613_18287,"Cracovia Stadion",,1,109-01,1046273,0,0
"109",1612_PO,1612_11106,"Bielany",,0,109-01,1044588,0,0
"109",1613_PO,1613_18290,"Bielany",,0,109-01,1046272,0,0
"109",1612_PO,1612_11110,"Cracovia Stadion",,1,109-01,1044587,0,0
"109",1613_PO,1613_18293,"Cracovia Stadion",,1,109-01,1046273,0,0
"109",1612_PO,1612_11114,"Bielany",,0,109-01,1044588,0,0
"109",1613_PO,1613_18297,"Bielany",,0,109-01,1046272,0,0
"109",1612_PO,1612_11118,"Cracovia Stadion",,1,109-01,1044587,0,0
"109",1613_PO,1613_18301,"Cracovia Stadion",,1,109-01,1046273,0,0
"109",1612_PO,1612_11122,"Bielany",,0,109-01,1044588,0,0
"109",1613_PO,1613_18303,"Bielany",,0,109-01,1046272,0,0
"109",1612_PO,1612_11126,"Cracovia Stadion",,1,109-01,1044587,0,0
"109",1613_PO,1613_18307,"Cracovia Stadion",,1,109-01,1046273,0,0
"109",1612_PO,1612_11130,"Bielany",,0,109-01,1044588,0,0
"109",1613_PO,1613_18310,"Bielany",,0,109-01,1046272,0,0
"109",1612_PO,1612_11134,"Cracovia Stadion",,1,109-01,1044587,0,0
"109",1613_PO,1613_18313,"Cracovia Stadion",,1,109-01,1046273,0,0
"109",1612_PO,1612_11138,"Bielany",,0,109-01,1044588,0,0
"109",1613_PO,1613_18316,"Bielany",,0,109-01,1046272,0,0
"109",1612_PO,1612_11142,"Cracovia Stadion",,1,109-01,1044587,0,0
"109",1613_PO,1613_18318,"Cracovia Stadion",,1,109-01,1046273,0,0
"109",1612_PO,1612_11146,"Bielany",,0,109-01,1044588,0,0
"109",1613_PO,1613_18322,"Bielany",,0,109-01,1046272,0,0
"109",1612_PO,1612_11150,"Cracovia Stadion",,1,109-01,1044587,0,0
"109",1613_PO,1613_18325,"Cracovia Stadion",,1,109-01,1046273,0,0
"109",1612_PO,1612_11153,"Bielany",,0,109-01,1044588,0,0
"109",1613_PO,1613_18326,"Bielany",,0,109-01,1046272,0,0
"109",1612_PO,1612_11158,"Cracovia Stadion",,1,109-01,1044587,0,0
"109",1613_PO,1613_18329,"Cracovia Stadion",,1,109-01,1046273,0,0
"109",1612_PO,1612_11161,"Bielany",,0,109-01,1044588,0,0
"109",1613_PO,1613_18332,"Bielany",,0,109-01,1046272,0,0
"109",1612_PO,1612_11164,"Cracovia Stadion",,1,109-01,1044587,0,0
"109",1613_PO,1613_18335,"Cracovia Stadion",,1,109-01,1046273,0,0
"109",1612_PO,1612_11167,"Bielany",,0,109-01,1044588,0,0
"109",1613_PO,1613_18338,"Bielany",,0,109-01,1046272,0,0
"109",1612_PO,1612_11171,"Cracovia Stadion",,1,109-01,1044587,0,0
"109",1613_PO,1613_18343,"Cracovia Stadion",,1,109-01,1046273,0,0
"109",1612_PO,1612_11175,"Bielany",,0,109-01,1044588,0,0
"109",1613_PO,1613_18345,"Bielany",,0,109-01,1046272,0,0
"109",1612_PO,1612_11179,"Cracovia Stadion",,1,109-01,1044587,0,0
"109",1613_PO,1613_18347,"Cracovia Stadion",,1,109-01,1046273,0,0
"109",1612_PO,1612_11186,"Bielany",,0,109-01,1044588,0,0
"109",1613_PO,1613_18350,"Bielany",,0,109-01,1046272,0,0
"109",1612_PO,1612_11189,"Cracovia Stadion",,1,109-01,1044587,0,0
"109",1613_PO,1613_18353,"Cracovia Stadion",,1,109-01,1046273,0,0
"109",1612_PO,1612_11201,"Cracovia Stadion",,1,109-02,1044587,0,0
"109",1613_PO,1613_18362,"Cracovia Stadion",,1,109-02,1046273,0,0
"109",1612_PO,1612_11204,"Bielany",,0,109-02,1044588,0,0
"109",1613_PO,1613_18365,"Bielany",,0,109-02,1046272,0,0
"109",1612_PO,1612_11208,"Cracovia Stadion",,1,109-02,1044587,0,0
"109",1613_PO,1613_18368,"Cracovia Stadion",,1,109-02,1046273,0,0
"109",1612_PO,1612_11212,"Bielany",,0,109-02,1044588,0,0
"109",1613_PO,1613_18371,"Bielany",,0,109-02,1046272,0,0
"109",1612_PO,1612_11218,"Cracovia Stadion",,1,109-02,1044587,0,0
"109",1613_PO,1613_18374,"Cracovia Stadion",,1,109-02,1046273,0,0
"109",1612_PO,1612_11221,"Bielany",,0,109-02,1044588,0,0
"109",1613_PO,1613_18377,"Bielany",,0,109-02,1046272,0,0
"109",1612_PO,1612_11225,"Cracovia Stadion",,1,109-02,1044587,0,0
"109",1613_PO,1613_18380,"Cracovia Stadion",,1,109-02,1046273,0,0
"109",1612_PO,1612_11228,"Bielany",,0,109-02,1044588,0,0
"109",1613_PO,1613_18383,"Bielany",,0,109-02,1046272,0,0
"109",1612_PO,1612_11232,"Cracovia Stadion",,1,109-02,1044587,0,0
"109",1613_PO,1613_18386,"Cracovia Stadion",,1,109-02,1046273,0,0
"109",1612_PO,1612_11237,"Bielany",,0,109-02,1044588,0,0
"109",1613_PO,1613_18389,"Bielany",,0,109-02,1046272,0,0
"109",1612_PO,1612_11239,"Cracovia Stadion",,1,109-02,1044587,0,0
"109",1613_PO,1613_18392,"Cracovia Stadion",,1,109-02,1046273,0,0
"109",1612_PO,1612_11244,"Bielany",,0,109-02,1044588,0,0
"109",1613_PO,1613_18395,"Bielany",,0,109-02,1046272,0,0
"109",1612_PO,1612_11247,"Cracovia Stadion",,1,109-02,1044587,0,0
"109",1613_PO,1613_18398,"Cracovia Stadion",,1,109-02,1046273,0,0
"109",1612_PO,1612_11251,"Bielany",,0,109-02,1044588,0,0
"109",1613_PO,1613_18401,"Bielany",,0,109-02,1046272,0,0
"109",1612_PO,1612_11255,"Cracovia Stadion",,1,109-02,1044587,0,0
"109",1613_PO,1613_18404,"Cracovia Stadion",,1,109-02,1046273,0,0
"109",1612_PO,1612_11259,"Bielany",,0,109-02,1044588,0,0
"109",1613_PO,1613_18407,"Bielany",,0,109-02,1046272,0,0
"109",1612_PO,1612_11263,"Cracovia Stadion",,1,109-02,1044587,0,0
"109",1613_PO,1613_18410,"Cracovia Stadion",,1,109-02,1046273,0,0
"109",1612_PO,1612_11267,"Bielany",,0,109-02,1044588,0,0
"109",1613_PO,1613_18413,"Bielany",,0,109-02,1046272,0,0
"109",1612_PO,1612_11271,"Cracovia Stadion",,1,109-02,1044587,0,0
"109",1613_PO,1613_18416,"Cracovia Stadion",,1,109-02,1046273,0,0
"109",1612_PO,1612_11275,"Bielany",,0,109-02,1044588,0,0
"109",1613_PO,1613_18418,"Bielany",,0,109-02,1046272,0,0
"109",1612_PO,1612_11279,"Cracovia Stadion",,1,109-02,1044587,0,0
"109",1613_PO,1613_18422,"Cracovia Stadion",,1,109-02,1046273,0,0
"109",1612_PO,1612_11283,"Bielany",,0,109-02,1044588,0,0
"109",1613_PO,1613_18426,"Bielany",,0,109-02,1046272,0,0
"109",1612_PO,1612_11289,"Cracovia Stadion",,1,109-02,1044587,0,0
"109",1613_PO,1613_18428,"Cracovia Stadion",,1,109-02,1046273,0,0
"109",1612_PO,1612_11291,"Bielany",,0,109-02,1044588,0,0
"109",1613_PO,1613_18431,"Bielany",,0,109-02,1046272,0,0
"109",1612_PO,1612_11295,"Cracovia Stadion",,1,109-02,1044587,0,0
"109",1613_PO,1613_18433,"Cracovia Stadion",,1,109-02,1046273,0,0
"109",1612_PO,1612_11299,"Bielany",,0,109-02,1044588,0,0
"109",1613_PO,1613_18437,"Bielany",,0,109-02,1046272,0,0
"109",1612_PO,1612_11303,"Cracovia Stadion",,1,109-02,1044587,0,0
"109",1613_PO,1613_18440,"Cracovia Stadion",,1,109-02,1046273,0,0
"109",1612_PO,1612_11307,"Bielany",,0,109-02,1044588,0,0
"109",1613_PO,1613_18443,"Bielany",,0,109-02,1046272,0,0
"109",1612_PO,1612_11311,"Cracovia Stadion",,1,109-02,1044587,0,0
"109",1613_PO,1613_18446,"Cracovia Stadion",,1,109-02,1046273,0,0
"109",1612_PO,1612_11315,"Bielany",,0,109-02,1044588,0,0
"109",1613_PO,1613_18448,"Bielany",,0,109-02,1046272,0,0
"109",1612_PO,1612_11319,"Cracovia Stadion",,1,109-02,1044587,0,0
"109",1613_PO,1613_18451,"Cracovia Stadion",,1,109-02,1046273,0,0
"109",1612_PO,1612_11324,"Bielany",,0,109-02,1044588,0,0
"109",1613_PO,1613_18454,"Bielany",,0,109-02,1046272,0,0
"109",1612_PO,1612_11328,"Cracovia Stadion",,1,109-02,1044587,0,0
"109",1613_PO,1613_18457,"Cracovia Stadion",,1,109-02,1046273,0,0
"110",1612_PO,1612_11340,"Węgrzynowice",,0,110-01,1043861,0,0
"110",1613_PO,1613_18466,"Węgrzynowice",,0,110-01,1045544,0,0
"110",1612_PO,1612_11345,"Aleja Przyjaźni",,0,110-01,1043860,0,0
"110",1613_PO,1613_18469,"Aleja Przyjaźni",,0,110-01,1045541,0,0
"110",1612_PO,1612_11349,"Węgrzynowice",,0,110-01,1043861,0,0
"110",1613_PO,1613_18472,"Węgrzynowice",,0,110-01,1045544,0,0
"110",1612_PO,1612_11352,"Aleja Przyjaźni",,0,110-01,1043860,0,0
"110",1613_PO,1613_18475,"Aleja Przyjaźni",,0,110-01,1045541,0,0
"110",1612_PO,1612_11356,"Węgrzynowice",,0,110-01,1043861,0,0
"110",1613_PO,1613_18478,"Węgrzynowice",,0,110-01,1045544,0,0
"110",1612_PO,1612_11359,"Aleja Przyjaźni",,0,110-01,1043860,0,0
"110",1613_PO,1613_18481,"Aleja Przyjaźni",,0,110-01,1045541,0,0
"110",1612_PO,1612_11363,"Węgrzynowice",,0,110-01,1043861,0,0
"110",1613_PO,1613_18484,"Węgrzynowice",,0,110-01,1045544,0,0
"110",1612_PO,1612_11368,"Aleja Przyjaźni",,0,110-01,1043860,0,0
"110",1613_PO,1613_18487,"Aleja Przyjaźni",,0,110-01,1045541,0,0
"110",1612_PO,1612_11373,"Węgrzynowice",,0,110-01,1043861,0,0
"110",1613_PO,1613_18490,"Węgrzynowice",,0,110-01,1045544,0,0
"110",1612_PO,1612_11375,"Aleja Przyjaźni",,0,110-01,1043860,0,0
"110",1613_PO,1613_18493,"Aleja Przyjaźni",,0,110-01,1045541,0,0
"110",1612_PO,1612_11379,"Węgrzynowice",,0,110-01,1043861,0,0
"110",1613_PO,1613_18496,"Węgrzynowice",,0,110-01,1045544,0,0
"110",1612_PO,1612_11383,"Aleja Przyjaźni",,0,110-01,1043860,0,0
"110",1613_PO,1613_18499,"Aleja Przyjaźni",,0,110-01,1045541,0,0
"110",1612_PO,1612_11387,"Węgrzynowice",,0,110-01,1043861,0,0
"110",1613_PO,1613_18502,"Węgrzynowice",,0,110-01,1045544,0,0
"110",1612_PO,1612_11391,"Aleja Przyjaźni",,0,110-01,1043860,0,0
"110",1613_PO,1613_18505,"Aleja Przyjaźni",,0,110-01,1045541,0,0
"110",1612_PO,1612_11396,"Węgrzynowice",,0,110-01,1043861,0,0
"110",1613_PO,1613_18508,"Węgrzynowice",,0,110-01,1045544,0,0
"110",1612_PO,1612_11401,"Aleja Przyjaźni",,0,110-01,1043860,0,0
"110",1613_PO,1613_18511,"Aleja Przyjaźni",,0,110-01,1045541,0,0
"110",1612_PO,1612_11406,"Węgrzynowice",,0,110-01,1043861,0,0
"110",1613_PO,1613_18514,"Węgrzynowice",,0,110-01,1045544,0,0
"110",1612_PO,1612_11410,"Aleja Przyjaźni",,0,110-01,1043860,0,0
"110",1613_PO,1613_18517,"Aleja Przyjaźni",,0,110-01,1045541,0,0
"110",1612_PO,1612_11414,"Węgrzynowice",,0,110-01,1043861,0,0
"110",1613_PO,1613_18520,"Węgrzynowice",,0,110-01,1045544,0,0
"110",1612_PO,1612_11418,"Aleja Przyjaźni",,0,110-01,1043860,0,0
"110",1613_PO,1613_18523,"Aleja Przyjaźni",,0,110-01,1045541,0,0
"110",1612_PO,1612_11420,"Węgrzynowice",,0,110-01,1043861,0,0
"110",1613_PO,1613_18526,"Węgrzynowice",,0,110-01,1045544,0,0
"110",1612_PO,1612_11425,"Aleja Przyjaźni",,0,110-01,1043860,0,0
"110",1613_PO,1613_18529,"Aleja Przyjaźni",,0,110-01,1045541,0,0
"110",1612_PO,1612_11429,"Węgrzynowice",,0,110-01,1043861,0,0
"110",1613_PO,1613_18532,"Węgrzynowice",,0,110-01,1045544,0,0
"110",1612_PO,1612_11433,"Aleja Przyjaźni",,0,110-01,1043860,0,0
"110",1613_PO,1613_18535,"Aleja Przyjaźni",,0,110-01,1045541,0,0
"110",1612_PO,1612_11438,"Węgrzynowice",,0,110-01,1043861,0,0
"110",1613_PO,1613_18538,"Węgrzynowice",,0,110-01,1045544,0,0
"110",1612_PO,1612_11440,"Wańkowicza",,0,110-01,1043862,0,0
"110",1613_PO,1613_18541,"Wańkowicza",,0,110-01,1045545,0,0
"110",1612_PO,1612_11451,"Węgrzynowice",,0,110-02,1043861,0,0
"110",1613_PO,1613_18550,"Węgrzynowice",,0,110-02,1045544,0,0
"110",1612_PO,1612_11456,"Aleja Przyjaźni",,0,110-02,1043860,0,0
"110",1613_PO,1613_18553,"Aleja Przyjaźni",,0,110-02,1045541,0,0
"110",1612_PO,1612_11462,"Węgrzynowice",,0,110-02,1043861,0,0
"110",1613_PO,1613_18556,"Węgrzynowice",,0,110-02,1045544,0,0
"110",1612_PO,1612_11465,"Aleja Przyjaźni",,0,110-02,1043860,0,0
"110",1613_PO,1613_18559,"Aleja Przyjaźni",,0,110-02,1045541,0,0
"110",1612_PO,1612_11470,"Węgrzynowice",,0,110-02,1043861,0,0
"110",1613_PO,1613_18562,"Węgrzynowice",,0,110-02,1045544,0,0
"110",1612_PO,1612_11474,"Aleja Przyjaźni",,0,110-02,1043860,0,0
"110",1613_PO,1613_18565,"Aleja Przyjaźni",,0,110-02,1045541,0,0
"110",1612_PO,1612_11477,"Węgrzynowice",,0,110-02,1043861,0,0
"110",1613_PO,1613_18568,"Węgrzynowice",,0,110-02,1045544,0,0
"110",1612_PO,1612_11480,"Aleja Przyjaźni",,0,110-02,1043860,0,0
"110",1613_PO,1613_18571,"Aleja Przyjaźni",,0,110-02,1045541,0,0
"110",1612_PO,1612_11492,"Węgrzynowice",,0,110-02,1043861,0,0
"110",1613_PO,1613_18580,"Węgrzynowice",,0,110-02,1045544,0,0
"110",1612_PO,1612_11495,"Aleja Przyjaźni",,0,110-02,1043860,0,0
"110",1613_PO,1613_18583,"Aleja Przyjaźni",,0,110-02,1045541,0,0
"110",1612_PO,1612_11499,"Węgrzynowice",,0,110-02,1043861,0,0
